time,TE_1003,q3,q1,slope,iqr,diff,temp,label
2019-06-24 01:03:00,-2.9383233333333365,-2.879108749999993,-3.2918020833333266,0.0013598792863977072,0.41269333333333336,0.2686357916666548,-2.8491933333333392,0.0
2019-06-24 01:04:00,-2.880334999999995,-2.879108749999993,-3.2828095833333375,0.001548688863853802,0.4037008333333443,0.2691240972222104,-2.8491933333333392,0.0
2019-06-24 01:05:00,-2.8962066666666715,-2.879108749999993,-3.240054999999993,0.001733512983939814,0.3609462499999996,0.26950055555554375,-2.8491933333333392,0.0
2019-06-24 01:06:00,-2.879723333333338,-2.879108749999993,-3.2076908333333307,0.0019181620025995104,0.3285820833333375,0.27008059722221056,-2.8491933333333392,0.0
2019-06-24 01:07:00,-2.799759999999992,-2.876210416666673,-3.1831245833333295,0.002113338643853873,0.3069141666666564,0.2697395277777661,-2.799759999999992,0.0
2019-06-24 01:08:00,-2.811365000000002,-2.8723933333333385,-3.169692916666662,0.002304918097609303,0.2972995833333236,0.26996347222221057,-2.799759999999992,0.0
2019-06-24 01:09:00,-2.8485933333333264,-2.869195416666667,-3.1471099999999996,0.0024774956531580018,0.27791458333333274,0.27027895833332166,-2.799759999999992,0.0
2019-06-24 01:10:00,-2.8064583333333317,-2.86187208333334,-3.137186666666672,0.0026618827089999165,0.2753145833333317,0.27043644444443266,-2.799759999999992,0.0
2019-06-24 01:11:00,-2.799143333333326,-2.851492083333339,-3.1251416666666714,0.0028551481715827828,0.27364958333333256,0.2710313194444324,-2.799143333333326,0.0
2019-06-24 01:12:00,-2.7332116666666693,-2.849043333333336,-3.10591958333333,0.003060301972626025,0.25687624999999414,0.27131622222221013,-2.7332116666666693,0.0
2019-06-24 01:13:00,-2.719159999999995,-2.848590416666662,-3.0943104166666675,0.0032707173300959066,0.2457200000000057,0.27160079166665463,-2.719159999999995,0.0
2019-06-24 01:14:00,-2.7576216666666653,-2.847668333333335,-3.088967499999999,0.0034656915714133666,0.24129916666666418,0.271666874999988,-2.719159999999995,0.0
2019-06-24 01:15:00,-2.7466250000000016,-2.843400416666668,-3.086988750000007,0.003667280384168217,0.24358833333333862,0.27166177777776584,-2.719159999999995,0.0
2019-06-24 01:16:00,-2.7301399999999987,-2.8382066666666663,-3.0807312499999977,0.0038703746977787213,0.24252458333333138,0.2722314027777657,-2.719159999999995,0.0
2019-06-24 01:17:00,-2.7362500000000054,-2.8362266666666667,-3.0782941666666677,0.004069973457685578,0.242067500000001,0.2729027638888768,-2.719159999999995,0.0
2019-06-24 01:18:00,-2.769216666666665,-2.8354670833333344,-3.0717220833333325,0.004257696365800027,0.2362549999999981,0.2744494166666546,-2.719159999999995,0.0
2019-06-24 01:19:00,-2.707554999999985,-2.833776666666669,-3.0691229166666556,0.004460637965506468,0.23534624999998677,0.27517184722220994,-2.707554999999985,0.0
2019-06-24 01:20:00,-2.6880299999999977,-2.8314912500000045,-3.0680650000000007,0.004655715116378752,0.23657374999999625,0.275487319444432,-2.6880299999999977,0.0
2019-06-24 01:21:00,-2.704510000000006,-2.828743333333337,-3.0673008333333343,0.004843749164068837,0.2385574999999971,0.27641299999998775,-2.6880299999999977,0.0
2019-06-24 01:22:00,-2.692296666666657,-2.818218750000007,-3.0639416666666683,0.005032172897997527,0.24572291666666146,0.27657036111109884,-2.6880299999999977,0.0
