time,TE_1003a,TE_1003b,TE_1003c,PT_4001,TE_1003,label
2019-07-09 05:12:00,55.85960333333333,56.83763,57.28693333333334,0.0007,56.34861666666668,0.0
2019-07-09 05:13:00,56.4408,57.27961,57.528706666666665,0.0007,56.860205,0.0
2019-07-09 05:14:00,56.836423333333336,57.57877666666667,57.58487,0.0007,57.17219333333333,0.0
2019-07-09 05:15:00,56.91577999999999,57.37363,57.20756666666667,0.0007,57.05435,0.0
2019-07-09 05:16:00,57.024406666666664,57.24176333333333,57.52260666666668,0.0007,57.133085,0.0
2019-07-09 05:17:00,57.20879,57.49820333333334,57.73990333333333,0.0007,57.35349666666667,0.0
2019-07-09 05:18:00,57.30280333333334,57.70816666666667,57.78630333333333,0.0007,57.49999,0.0
2019-07-09 05:19:00,57.457899999999995,57.7741,57.67156333333333,0.0007,57.55923666666666,0.0
2019-07-09 05:20:00,57.51652000000001,57.85225,57.78509,0.0007,57.65080499999999,0.0
2019-07-09 05:21:00,57.54702333333333,57.82172,57.737469999999995,0.0007,57.64102666666667,0.0
2019-07-09 05:22:00,57.53239,57.91208000000001,57.75700666666666,0.0007,57.64469833333333,0.0
2019-07-09 05:23:00,57.62029333333333,57.95238000000001,57.7802,0.0007,57.700246666666665,0.0
2019-07-09 05:24:00,57.63005666666667,57.97803000000002,57.73625333333333,0.0007,57.68315499999999,0.0
2019-07-09 05:25:00,57.56413,57.970703333333326,57.769209999999994,0.0007,57.66667000000001,0.0
2019-07-09 05:26:00,57.59220666666666,57.99635333333334,57.86934,0.0007,57.73077333333333,0.0
2019-07-09 05:27:00,57.590983333333334,58.12699,57.90230333333334,0.0007,57.74664333333334,0.0
2019-07-09 05:28:00,57.57633666666666,58.13187333333334,57.85590333333332,0.0007,57.71612,0.0
2019-07-09 05:29:00,57.604420000000005,58.10622666666666,57.81195,0.0007,57.70818499999999,0.0
2019-07-09 05:30:00,57.62396000000001,58.155053333333335,57.87300666666667,0.0007,57.74848333333333,0.0
2019-07-09 05:31:00,57.63250333333334,58.16970666666666,57.855913333333326,0.0007,57.74420833333334,0.0
2019-07-09 05:32:00,57.63372666666667,58.16970333333333,57.907206666666674,0.0007,57.770466666666664,0.0
2019-07-09 05:33:00,57.63738,58.25644333333333,58.003673333333346,0.0007,57.820526666666666,0.0
2019-07-09 05:34:00,57.639806666666665,58.29429,58.00245,0.0007,57.82112833333334,0.0
2019-07-09 05:35:00,57.692299999999996,58.32969333333333,58.057396666666676,0.0007,57.874848333333325,0.0
2019-07-09 05:36:00,57.68254333333332,58.34436,58.035419999999995,0.0007,57.85898166666666,0.0
2019-07-09 05:37:00,57.673993333333335,58.33334333333334,58.05616666666668,0.0007,57.865080000000006,0.0
2019-07-09 05:38:00,57.69230000000001,58.302833333333325,58.034196666666666,0.0007,57.86324833333334,0.0
2019-07-09 05:39:00,57.69962999999999,58.30403999999999,58.03297333333334,0.0007,57.866301666666665,0.0
2019-07-09 05:40:00,57.644713333333335,58.317486666666674,58.072039999999994,0.0007,57.858376666666665,0.0
2019-07-09 05:41:00,57.75334,58.35168666666667,58.042743333333334,0.0007,57.89804166666667,0.0
2019-07-09 05:42:00,57.76554999999999,58.42369333333334,58.183150000000005,0.0007,57.974349999999994,0.0
2019-07-09 05:43:00,57.78020999999999,58.39562999999999,58.16238666666666,0.0007,57.97129833333332,0.0
2019-07-09 05:44:00,57.797303333333325,58.42980000000001,58.17827,0.0007,57.987786666666665,0.0
2019-07-09 05:45:00,57.80462,58.48962,58.23808333333334,0.0007,58.02135166666667,0.0
2019-07-09 05:46:00,57.805843333333335,58.48839666666666,58.266196666666666,0.0007,58.036019999999986,0.0
2019-07-09 05:47:00,57.84492,58.58607,58.38220333333333,0.0007,58.11356166666667,0.0
2019-07-09 05:48:00,57.84980333333332,58.52746666666667,58.280856666666665,0.0007,58.065329999999996,0.0
2019-07-09 05:49:00,57.89621666666667,58.56044,58.30404000000001,0.0007,58.10012833333334,0.0
2019-07-09 05:50:00,57.86568666666667,58.58608,58.29306666666667,0.0007,58.07937666666667,0.0
2019-07-09 05:51:00,57.83026666666666,58.61051333333333,58.34313333333335,0.0007,58.08670000000001,0.0
2019-07-09 05:52:00,57.844919999999995,58.59463333333334,58.369983333333344,0.0007,58.10745166666666,0.0
2019-07-09 05:53:00,57.85102999999999,58.565310000000004,58.37975666666666,0.0007,58.11539333333334,0.0
2019-07-09 05:54:00,57.849806666666666,58.55554666666666,58.37120333333332,0.0007,58.110504999999996,0.0
2019-07-09 05:55:00,57.858349999999994,58.565329999999996,58.439556666666654,0.0007,58.14895333333332,0.0
2019-07-09 05:56:00,57.932843333333345,58.58118666666667,58.38585333333333,0.0007,58.15934833333335,0.0
2019-07-09 05:57:00,57.90719333333334,58.67035333333334,58.457876666666664,0.0007,58.182535,0.0
2019-07-09 05:58:00,57.92794666666668,58.64104,58.41515999999999,0.00055,58.17155333333334,0.0
2019-07-09 05:59:00,57.93529000000001,58.71186000000001,58.50671333333333,0.00040000000000000013,58.22100166666667,0.0
2019-07-09 06:00:00,57.930403333333345,58.69354333333334,58.45299,0.00022666666666666668,58.19169666666668,0.0
2019-07-09 06:01:00,57.956063333333354,58.70208333333334,58.54944666666666,0.00013333333333333337,58.25275500000001,0.0
2019-07-09 06:02:00,57.990260000000006,58.69477666666666,58.46153666666666,0.0004900000000000001,58.225898333333326,0.0
